Importance,Level,Job Zone,Code,Occupation
73,63,3,29-2055.00,Surgical Technologists
73,61,3,19-4012.00,Agricultural Technicians
73,61,5,23-1012.00,Judicial Law Clerks
73,60,3,49-2097.00,Audiovisual Equipment Installers and Repairers
73,60,3,53-6041.00,Traffic Technicians
73,60,3,29-2056.00,Veterinary Technologists and Technicians
73,58,2,51-6051.00,"Sewers, Hand"
73,58,4,27-2012.04,Talent Directors
73,57,2,41-1011.00,First-Line Supervisors of Retail Sales Workers
73,56,2,51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders"
73,56,2,51-5113.00,Print Binding and Finishing Workers
73,55,4,15-1231.00,Computer Network Support Specialists
73,55,3,49-3051.00,Motorboat Mechanics and Service Technicians
73,54,3,31-2012.00,Occupational Therapy Aides
73,54,2,51-9151.00,Photographic Process Workers and Processing Machine Operators
73,53,2,47-4099.03,Weatherization Installers and Technicians
73,52,2,35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers
73,51,2,51-9193.00,Cooling and Freezing Equipment Operators and Tenders
73,51,3,47-2152.00,"Plumbers, Pipefitters, and Steamfitters"
73,51,2,31-1133.00,Psychiatric Aides
73,51,2,43-3071.00,Tellers
73,49,1,47-2043.00,Floor Sanders and Finishers
73,43,2,43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance"
72,68,1,45-4022.00,Logging Equipment Operators
72,66,5,25-4011.00,Archivists
72,65,2,47-5023.00,"Earth Drillers, Except Oil and Gas"
72,64,3,27-4012.00,Broadcast Technicians
72,64,3,51-8092.00,Gas Plant Operators
72,63,4,13-2031.00,Budget Analysts
72,63,4,19-4042.00,"Environmental Science and Protection Technicians, Including Health"
72,63,3,23-2011.00,Paralegals and Legal Assistants
72,62,2,51-7011.00,Cabinetmakers and Bench Carpenters
72,61,3,19-4051.00,Nuclear Technicians
72,61,2,43-4151.00,Order Clerks
72,60,2,51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers"
72,60,2,53-4011.00,Locomotive Engineers
72,59,3,51-9082.00,Medical Appliance Technicians
72,58,3,31-9011.00,Massage Therapists
72,57,2,43-5011.00,Cargo and Freight Agents
72,57,4,25-4013.00,Museum Technicians and Conservators
72,55,3,49-2092.00,"Electric Motor, Power Tool, and Related Repairers"
72,55,2,51-2051.00,Fiberglass Laminators and Fabricators
72,55,3,39-5091.00,"Makeup Artists, Theatrical and Performance"
72,54,2,33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers"
72,50,2,33-3041.00,Parking Enforcement Workers
72,48,3,43-4141.00,New Accounts Clerks
72,44,2,39-9011.00,Childcare Workers
72,43,2,53-6031.00,Automotive and Watercraft Service Attendants
72,42,2,41-2031.00,Retail Salespersons
71,73,4,13-1199.06,Online Merchants
71,68,2,37-3013.00,Tree Trimmers and Pruners
71,65,5,25-1111.00,"Criminal Justice and Law Enforcement Teachers, Postsecondary"
71,64,2,47-2021.00,Brickmasons and Blockmasons
71,64,2,47-2072.00,Pile Driver Operators
71,62,5,25-1062.00,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary"
71,62,3,25-1194.00,"Career/Technical Education Teachers, Postsecondary"
71,62,3,29-2035.00,Magnetic Resonance Imaging Technologists
71,61,5,19-3034.00,School Psychologists
71,61,4,43-9111.00,Statistical Assistants
71,60,4,11-2011.00,Advertising and Promotions Managers
71,60,2,53-3052.00,"Bus Drivers, Transit and Intercity"
71,60,3,17-3022.00,Civil Engineering Technologists and Technicians
71,60,4,19-4099.03,Remote Sensing Technicians
71,57,3,29-2099.05,Ophthalmic Medical Technologists
71,55,3,51-6092.00,Fabric and Apparel Patternmakers
71,55,5,25-4022.00,Librarians and Media Collections Specialists
71,55,2,53-5022.00,Motorboat Operators
71,53,2,51-2022.00,Electrical and Electronic Equipment Assemblers
71,53,1,51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers"
71,52,2,49-3092.00,Recreational Vehicle Service Technicians
71,46,2,51-8091.00,Chemical Plant and System Operators
71,45,3,27-1026.00,Merchandise Displayers and Window Trimmers
70,73,5,19-3094.00,Political Scientists
70,71,4,17-2199.05,Mechatronics Engineers
70,68,4,11-3031.00,Financial Managers
70,68,2,47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters"
70,68,2,47-3016.00,Helpers--Roofers
70,68,3,19-4051.02,Nuclear Monitoring Technicians
70,66,5,25-1064.00,"Geography Teachers, Postsecondary"
70,65,5,25-1051.00,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary"
70,64,5,25-1192.00,"Family and Consumer Sciences Teachers, Postsecondary"
70,60,2,51-9081.00,Dental Laboratory Technicians
70,60,2,47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles"
70,60,3,31-9099.01,Speech-Language Pathology Assistants
70,58,3,39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists"
70,58,3,43-3061.00,Procurement Clerks
70,57,5,25-1022.00,"Mathematical Science Teachers, Postsecondary"
70,56,3,15-1232.00,Computer User Support Specialists
70,56,3,43-9031.00,Desktop Publishers
70,55,4,25-3011.00,"Adult Basic Education, Adult Secondary Education, and English as a Second Language Instructors"
70,55,3,17-3013.00,Mechanical Drafters
70,55,2,51-9197.00,Tire Builders
70,54,2,47-2044.00,Tile and Stone Setters
70,53,2,49-3043.00,Rail Car Repairers
70,52,2,47-2031.00,Carpenters
70,52,2,47-2151.00,Pipelayers
70,45,2,39-9011.01,Nannies
69,70,5,19-2041.03,Industrial Ecologists
69,64,3,29-2032.00,Diagnostic Medical Sonographers
69,63,3,13-1022.00,"Wholesale and Retail Buyers, Except Farm Products"
69,59,2,37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation"
69,56,3,29-2034.00,Radiologic Technologists and Technicians
69,56,4,41-9021.00,Real Estate Brokers
69,56,2,43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping"
69,55,4,27-3091.00,Interpreters and Translators
69,55,2,47-2221.00,Structural Iron and Steel Workers
69,49,2,41-2021.00,Counter and Rental Clerks
68,70,5,25-1065.00,"Political Science Teachers, Postsecondary"
68,67,5,25-1063.00,"Economics Teachers, Postsecondary"
68,67,2,47-5043.00,"Roof Bolters, Mining"
68,66,1,35-9021.00,Dishwashers
68,63,4,29-2011.01,Cytogenetic Technologists
68,63,2,53-3032.00,Heavy and Tractor-Trailer Truck Drivers
68,62,4,11-9121.01,Clinical Research Coordinators
68,61,2,49-9045.00,"Refractory Materials Repairers, Except Brickmasons"
68,57,2,41-2012.00,Gambling Change Persons and Booth Cashiers
68,56,1,47-2161.00,Plasterers and Stucco Masons
68,56,2,33-9093.00,Transportation Security Screeners
68,54,3,49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers"
68,53,2,47-2041.00,Carpet Installers
68,51,2,39-2021.00,Animal Caretakers
68,51,4,21-1093.00,Social and Human Service Assistants
68,50,2,51-2061.00,Timing Device Assemblers and Adjusters
68,49,2,51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic"
67,70,4,27-2041.00,Music Directors and Composers
67,68,2,45-4023.00,Log Graders and Scalers
67,61,2,51-4192.00,"Layout Workers, Metal and Plastic"
67,60,3,17-3024.00,Electro-Mechanical and Mechatronics Technologists and Technicians
67,60,3,51-4041.00,Machinists
67,60,2,49-9096.00,Riggers
67,58,2,51-4052.00,"Pourers and Casters, Metal"
67,57,2,51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers"
67,57,3,29-2031.00,Cardiovascular Technologists and Technicians
67,57,2,51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
67,56,3,29-2033.00,Nuclear Medicine Technologists
67,55,2,43-4041.00,"Credit Authorizers, Checkers, and Clerks"
67,55,2,53-7064.00,"Packers and Packagers, Hand"
67,54,3,43-6011.00,Executive Secretaries and Executive Administrative Assistants
67,53,2,43-9041.00,Insurance Claims and Policy Processing Clerks
67,53,4,25-3041.00,Tutors
67,52,4,21-1094.00,Community Health Workers
67,52,2,51-2092.00,Team Assemblers
67,51,2,47-2132.00,"Insulation Workers, Mechanical"
67,50,2,47-2121.00,Glaziers
67,49,1,47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners
67,47,3,49-9061.00,Camera and Photographic Equipment Repairers
67,46,2,35-2014.00,"Cooks, Restaurant"
67,46,2,51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders"
67,43,2,47-4051.00,Highway Maintenance Workers
67,42,2,51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders"
67,42,2,49-9011.00,Mechanical Door Repairers
66,67,3,41-4011.07,Solar Sales Representatives and Assessors
66,63,2,17-3029.01,Non-Destructive Testing Specialists
66,61,3,47-4011.00,Construction and Building Inspectors
66,61,5,21-1014.00,Mental Health Counselors
66,58,3,51-4062.00,"Patternmakers, Metal and Plastic"
66,58,3,47-2022.00,Stonemasons
66,57,2,53-7041.00,Hoist and Winch Operators
66,57,2,49-3093.00,Tire Repairers and Changers
66,56,2,53-4022.00,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers"
66,56,2,47-2053.00,Terrazzo Workers and Finishers
66,55,2,43-3021.00,Billing and Posting Clerks
66,54,3,31-1131.00,Nursing Assistants
66,54,3,17-3031.00,Surveying and Mapping Technicians
66,54,5,25-9044.00,"Teaching Assistants, Postsecondary"
66,54,2,51-6093.00,Upholsterers
66,53,2,51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders"
66,52,3,17-3012.00,Electrical and Electronics Drafters
66,52,2,47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators"
66,52,2,51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders"
66,50,2,51-9111.00,Packaging and Filling Machine Operators and Tenders
66,48,3,29-2052.00,Pharmacy Technicians
65,68,5,25-1124.00,"Foreign Language and Literature Teachers, Postsecondary"
65,65,5,25-1011.00,"Business Teachers, Postsecondary"
65,65,2,51-2021.00,"Coil Winders, Tapers, and Finishers"
65,64,5,25-1125.00,"History Teachers, Postsecondary"
65,63,4,13-1011.00,"Agents and Business Managers of Artists, Performers, and Athletes"
65,58,1,51-9022.00,"Grinding and Polishing Workers, Hand"
65,58,3,51-9071.00,Jewelers and Precious Stone and Metal Workers
65,58,2,51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders"
65,57,3,49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists
65,56,2,51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
65,56,2,47-2211.00,Sheet Metal Workers
65,55,2,39-6011.00,Baggage Porters and Bellhops
65,55,4,17-3025.00,Environmental Engineering Technologists and Technicians
65,55,2,47-2181.00,Roofers
65,53,2,51-3093.00,Food Cooking Machine Operators and Tenders
65,52,2,51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic"
65,47,2,51-4071.00,Foundry Mold and Coremakers
65,47,2,51-4194.00,"Tool Grinders, Filers, and Sharpeners"
65,42,2,53-7031.00,Dredge Operators
64,63,2,51-4051.00,Metal-Refining Furnace Operators and Tenders
64,58,5,29-2011.02,Cytotechnologists
64,56,1,53-7011.00,Conveyor Operators and Tenders
64,54,5,25-2051.00,"Special Education Teachers, Preschool"
64,52,2,51-3021.00,Butchers and Meat Cutters
64,52,3,43-4061.00,"Eligibility Interviewers, Government Programs"
64,52,3,27-1013.00,"Fine Artists, Including Painters, Sculptors, and Illustrators"
64,51,4,27-3023.00,"News Analysts, Reporters, and Journalists"
64,50,1,47-5011.00,"Derrick Operators, Oil and Gas"
64,46,3,43-4011.00,Brokerage Clerks
64,39,2,35-2012.00,"Cooks, Institution and Cafeteria"
63,63,5,25-1112.00,"Law Teachers, Postsecondary"
63,58,3,41-3041.00,Travel Agents
63,53,2,31-1121.00,Home Health Aides
63,51,2,43-4031.00,"Court, Municipal, and License Clerks"
63,49,2,45-2021.00,Animal Breeders
63,48,2,39-1013.00,First-Line Supervisors of Gambling Services Workers
63,47,2,51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic"
63,34,2,51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders"
62,60,2,51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders"
62,60,4,27-3043.05,"Poets, Lyricists and Creative Writers"
62,56,3,43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks"
62,56,4,41-3021.00,Insurance Sales Agents
62,53,2,51-9194.00,Etchers and Engravers
62,50,3,49-9043.00,"Maintenance Workers, Machinery"
62,49,3,51-9071.06,Gem and Diamond Workers
62,47,2,51-9191.00,Adhesive Bonding Machine Operators and Tenders
62,47,2,43-2011.00,"Switchboard Operators, Including Answering Service"
62,46,2,47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall"
62,42,2,51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic"
61,51,2,51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic"
61,51,2,47-2171.00,Reinforcing Iron and Rebar Workers
61,50,2,53-6051.07,"Transportation Vehicle, Equipment and Systems Inspectors, Except Aviation"
61,49,1,45-3031.00,Fishing and Hunting Workers
61,49,1,37-3011.00,Landscaping and Groundskeeping Workers
61,48,2,43-3011.00,Bill and Account Collectors
61,46,3,39-5094.00,Skincare Specialists
61,44,2,43-5041.00,"Meter Readers, Utilities"
61,39,3,25-2011.00,"Preschool Teachers, Except Special Education"
61,37,2,35-3011.00,Bartenders
60,56,3,39-5011.00,Barbers
60,55,3,27-2042.00,Musicians and Singers
60,54,2,47-2141.00,"Painters, Construction and Maintenance"
60,50,2,51-2031.00,Engine and Other Machine Assemblers
60,48,2,31-2022.00,Physical Therapist Aides
60,47,2,51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders"
60,46,3,31-9094.00,Medical Transcriptionists
60,46,3,47-2152.04,Solar Thermal Installers and Technicians
60,45,2,43-5051.00,Postal Service Clerks
59,55,4,19-1031.03,Park Naturalists
59,53,2,41-9011.00,Demonstrators and Product Promoters
59,53,4,19-4061.00,Social Science Research Assistants
59,52,2,53-3011.00,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians"
59,52,2,51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders
59,51,2,43-3051.00,Payroll and Timekeeping Clerks
59,50,3,51-9195.05,"Potters, Manufacturing"
59,49,2,43-4171.00,Receptionists and Information Clerks
59,46,1,35-2021.00,Food Preparation Workers
59,41,2,43-3041.00,Gambling Cage Workers
59,40,1,39-3091.00,Amusement and Recreation Attendants
58,58,3,11-9171.00,Funeral Home Managers
58,55,2,51-6052.00,"Tailors, Dressmakers, and Custom Sewers"
58,54,3,27-1012.00,Craft Artists
58,53,3,39-7012.00,Travel Guides
58,50,2,47-4031.00,Fence Erectors
58,50,4,27-3042.00,Technical Writers
58,44,2,35-3041.00,"Food Servers, Nonrestaurant"
58,40,2,35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop"
57,56,2,53-7062.04,Recycling and Reclamation Workers
57,55,2,51-9141.00,Semiconductor Processing Technicians
57,54,2,51-2023.00,Electromechanical Equipment Assemblers
57,50,3,47-4041.00,Hazardous Materials Removal Workers
57,49,2,35-2015.00,"Cooks, Short Order"
57,45,2,43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive"
57,43,2,43-5071.00,"Shipping, Receiving, and Inventory Clerks"
57,37,2,41-2011.00,Cashiers
56,51,3,29-2057.00,Ophthalmic Medical Technicians
56,47,3,39-9031.00,Exercise Trainers and Group Fitness Instructors
56,47,2,53-4031.00,Railroad Conductors and Yardmasters
56,47,3,49-9097.00,Signal and Track Switch Repairers
56,46,2,43-4121.00,"Library Assistants, Clerical"
56,45,2,49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers"
56,45,1,51-9123.00,"Painting, Coating, and Decorating Workers"
56,41,2,31-1122.00,Personal Care Aides
56,41,2,51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing"
56,38,1,35-3023.01,Baristas
56,37,2,53-7062.00,"Laborers and Freight, Stock, and Material Movers, Hand"
55,53,2,47-3013.00,Helpers--Electricians
55,49,3,19-4099.01,Quality Control Analysts
55,44,2,51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic"
55,42,2,53-6011.00,Bridge and Lock Tenders
55,42,2,51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders"
55,41,2,51-3011.00,Bakers
55,41,2,51-9083.00,Ophthalmic Laboratory Technicians
55,41,2,47-2142.00,Paperhangers
55,41,2,43-9022.00,Word Processors and Typists
54,47,2,43-2021.00,Telephone Operators
54,45,2,53-7081.00,Refuse and Recyclable Material Collectors
54,45,3,39-7011.00,Tour Guides and Escorts
54,41,3,25-4031.00,Library Technicians
54,41,2,39-3021.00,Motion Picture Projectionists
54,36,1,45-2041.00,"Graders and Sorters, Agricultural Products"
53,52,2,43-4071.00,File Clerks
53,52,3,51-2041.00,Structural Metal Fabricators and Fitters
53,47,1,47-5071.00,"Roustabouts, Oil and Gas"
53,44,2,51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic"
53,44,2,51-6042.00,Shoe Machine Operators and Tenders
53,38,3,43-6012.00,Legal Secretaries and Administrative Assistants
53,36,2,53-6061.00,Passenger Attendants
53,34,2,11-9051.00,Food Service Managers
53,32,3,51-4061.00,"Model Makers, Metal and Plastic"
52,47,4,19-4043.00,"Geological Technicians, Except Hydrologic Technicians"
52,44,2,43-9071.00,"Office Machine Operators, Except Computer"
52,43,1,47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons"
52,43,2,53-6021.00,Parking Attendants
52,41,2,31-1132.00,Orderlies
52,40,2,43-9061.00,"Office Clerks, General"
52,39,2,51-9195.04,"Glass Blowers, Molders, Benders, and Finishers"
52,39,2,35-3031.00,Waiters and Waitresses
52,36,2,53-7065.00,Stockers and Order Fillers
52,29,2,43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service"
51,50,4,41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
51,45,2,51-9198.00,Helpers--Production Workers
51,42,1,35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers
51,42,2,13-1074.00,Farm Labor Contractors
51,39,2,53-3033.00,Light Truck Drivers
51,35,3,35-2013.00,"Cooks, Private Household"
50,49,2,39-3012.00,Gambling and Sports Book Writers and Runners
50,45,2,49-3022.00,Automotive Glass Installers and Repairers
50,39,2,47-2081.00,Drywall and Ceiling Tile Installers
50,35,2,41-9041.00,Telemarketers
50,30,1,35-3023.00,Fast Food and Counter Workers
49,35,2,39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers"
49,29,2,51-3023.00,Slaughterers and Meat Packers
48,56,1,45-4021.00,Fallers
48,42,2,37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners"
48,41,2,53-7063.00,Machine Feeders and Offbearers
48,41,2,51-4121.00,"Welders, Cutters, Solderers, and Brazers"
48,40,2,33-9091.00,Crossing Guards and Flaggers
48,39,1,51-9031.00,"Cutters and Trimmers, Hand"
48,37,2,43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators"
47,41,2,39-5093.00,Shampooers
47,39,1,51-6011.00,Laundry and Dry-Cleaning Workers
47,39,2,47-2082.00,Tapers
47,33,4,43-9081.00,Proofreaders and Copy Markers
46,46,1,47-5051.00,"Rock Splitters, Quarry"
46,44,1,51-6021.00,"Pressers, Textile, Garment, and Related Materials"
46,43,2,53-3031.00,Driver/Sales Workers
46,33,1,35-2011.00,"Cooks, Fast Food"
44,38,1,51-6031.00,Sewing Machine Operators
44,34,2,51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood"
44,32,1,41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers"
43,42,3,27-3092.00,Court Reporters and Simultaneous Captioners
43,31,2,27-2011.00,Actors
42,45,2,43-5021.00,Couriers and Messengers
42,32,2,39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants"
41,35,2,27-1023.00,Floral Designers
40,35,2,43-5052.00,Postal Service Mail Carriers
40,24,2,51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders"
38,34,1,37-2012.00,Maids and Housekeeping Cleaners
36,28,2,47-5044.00,"Loading and Moving Machine Operators, Underground Mining"
36,26,2,53-7061.00,Cleaners of Vehicles and Equipment
35,27,3,27-2031.00,Dancers
35,Not available,1,45-2091.00,Agricultural Equipment Operators
34,26,2,39-3011.00,Gambling Dealers
31,29,2,51-6041.00,Shoe and Leather Workers and Repairers
31,23,1,45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse"
27,25,2,39-5092.00,Manicurists and Pedicurists
25,23,2,41-9012.00,Models
